movie_id,genres
1215,Crime
1215,Drama
1215,Romance
1215,Thriller
1216,Comedy
1216,Drama
1217,Action
1217,Crime
1217,Drama
1217,Thriller
1218,Adventure
1218,Animation
1218,Comedy
1218,Drama
1218,Family
1218,Fantasy
1218,Musical
1219,Crime
1219,Drama
1219,Mystery
1219,Thriller
1220,Drama
1220,Romance
1221,Action
1221,Comedy
1221,Crime
1222,Drama
1222,Thriller
1223,Drama
1224,Biography
1224,Drama
1224,History
1224,Romance
1225,Action
1225,Crime
1225,Thriller
1226,Action
1226,Crime
1226,Drama
1226,Thriller
1227,Drama
1227,Thriller
1228,Action
1228,Adventure
1228,Comedy
1228,Music
1228,Thriller
1229,Adventure
1229,Animation
1229,Comedy
1229,Crime
1229,Family
1230,Comedy
1230,Romance
1231,Comedy
1231,Romance
1231,Sci-Fi
1231,Thriller
1232,Comedy
1232,Romance
1233,Comedy
1233,Crime
1233,Family
1233,Romance
1234,Comedy
1234,Drama
1234,Romance
1235,Biography
1235,Drama
1235,Romance
1236,Drama
1237,Crime
1237,Horror
1237,Thriller
1238,Action
1238,Adventure
1238,Fantasy
1238,Thriller
1239,Drama
1239,Horror
1239,Sci-Fi
1239,Thriller
1240,Comedy
1241,Action
1241,Adventure
1241,Drama
1241,Thriller
1242,Action
1242,Sci-Fi
1243,Action
1243,Horror
1243,Mystery
1243,Sci-Fi
1243,Thriller
1244,Drama
1244,Mystery
1244,Sci-Fi
1244,Thriller
1245,Action
1245,Adventure
1245,Thriller
1246,Comedy
1246,Fantasy
1246,Sci-Fi
1247,Adventure
1247,Sci-Fi
1247,Thriller
1248,Comedy
1248,Drama
1249,Adventure
1249,Animation
1249,Comedy
1249,Fantasy
1249,Romance
1250,Action
1250,Crime
1250,Drama
1250,Mystery
1250,Thriller
1251,Action
1251,Adventure
1251,Family
1251,Thriller
1252,Drama
1252,Mystery
1252,Thriller
1253,Comedy
1253,Crime
1253,Drama
1253,Thriller
1254,Adventure
1254,Comedy
1254,Drama
1254,Romance
1254,Thriller
1254,War
1255,Comedy
1255,Fantasy
1256,Action
1256,Drama
1256,History
1256,Romance
1256,War
1257,Drama
1257,History
1257,War
1258,Action
1258,Drama
1258,Sci-Fi
1258,Thriller
1259,Action
1259,Drama
1259,Fantasy
1260,Action
1260,Adventure
1260,Drama
1260,Fantasy
1260,War
1261,Drama
1261,Fantasy
1261,Romance
1261,Sci-Fi
1262,Action
1262,Crime
1262,Thriller
1263,Animation
1263,Comedy
1263,Family
1263,Horror
1263,Sci-Fi
1264,Action
1264,Adventure
1264,Sci-Fi
1264,Thriller
1265,Biography
1265,Drama
1265,Romance
1265,Sport
1266,Action
1266,Comedy
1266,Sci-Fi
1267,Comedy
1267,Sport
1268,Action
1268,Adventure
1268,Drama
1268,History
1268,War
1269,Comedy
1269,Romance
1270,Comedy
1270,Romance
1271,Comedy
1272,Action
1272,Adventure
1272,Comedy
1272,Family
1272,Sci-Fi
1273,Action
1273,Adventure
1273,Mystery
1273,Sci-Fi
1273,Thriller
1274,Action
1274,Biography
1274,Drama
1275,Drama
1275,Romance
1276,Biography
1276,Drama
1276,Sport
1277,Crime
1277,Drama
1277,Thriller
1278,Comedy
1278,Crime
1278,Romance
1279,Action
1279,Comedy
1279,Crime
1280,Drama
1280,Romance
1281,Comedy
1281,Drama
1282,Mystery
1282,Thriller
1283,Crime
1283,Drama
1283,Mystery
1283,Thriller
1284,Drama
1284,Music
1285,Drama
1286,Adventure
1286,Drama
1287,Horror
1287,Mystery
1287,Sci-Fi
1288,Action
1288,Sci-Fi
1288,Thriller
1289,Crime
1289,Mystery
1289,Thriller
1290,Action
1290,Adventure
1290,Drama
1290,Thriller
1290,Western
1291,Adventure
1291,Family
1291,Fantasy
1291,Sci-Fi
1292,Drama
1293,Biography
1293,Drama
1293,Sport
1294,Action
1294,Adventure
1294,Sci-Fi
1294,Thriller
1295,Drama
1295,Sport
1296,Crime
1296,Drama
1296,Thriller
1297,Comedy
1297,Drama
1297,Romance
1298,Comedy
1298,Drama
1299,Adventure
1299,Comedy
1299,Family
1299,Fantasy
1300,Action
1300,Biography
1300,Drama
1300,Sport
1301,Drama
1302,Action
1302,Comedy
1302,Crime
1303,Comedy
1303,Romance
1304,Drama
1304,Family
1305,Drama
1305,Fantasy
1305,Romance
1306,Crime
1306,Drama
1306,Thriller
1307,Action
1307,Comedy
1307,Crime
1307,Thriller
1308,Comedy
1308,Crime
1309,Action
1309,Crime
1309,Drama
1309,Mystery
1309,Thriller
1310,Action
1310,Adventure
1310,Thriller
1311,Comedy
1311,Sci-Fi
1312,Drama
1312,Family
1313,Action
1313,Adventure
1313,Crime
1313,Drama
1313,Family
1313,Fantasy
1313,Romance
1313,Thriller
1314,Action
1314,Crime
1314,Drama
1314,Thriller
1315,Comedy
1315,Drama
1315,Romance
1316,Drama
1316,History
1317,Drama
1317,Mystery
1317,Romance
1317,Thriller
1318,Drama
1318,Horror
1318,Mystery
1318,Thriller
1319,Drama
1319,Sci-Fi
1319,Thriller
1320,Biography
1320,Comedy
1320,Romance
1321,Adventure
1321,Animation
1321,Comedy
1321,Family
1321,Sci-Fi
1322,Comedy
1323,Comedy
1324,Action
1324,Biography
1324,Drama
1324,History
1325,Action
1325,Adventure
1325,Comedy
1325,Crime
1326,Action
1326,Adventure
1327,Biography
1327,Drama
1327,War
1328,Action
1328,Crime
1328,Thriller
1329,Biography
1329,Drama
1329,Sport
1330,Action
1330,Adventure
1330,Comedy
1330,Family
1330,Sci-Fi
1331,Comedy
1331,Crime
1332,Adventure
1332,Drama
1332,Western
1333,Comedy
1333,Drama
1333,Romance
1334,Adventure
1334,Mystery
1334,Sci-Fi
1335,Comedy
1335,Crime
1336,Crime
1336,Thriller
1337,Crime
1337,Drama
1337,Thriller
1338,Comedy
1338,Romance
1339,Comedy
1339,Romance
1340,Drama
1340,Romance
1340,War
1341,Crime
1341,Drama
1341,Mystery
1341,Thriller
1342,Adventure
1342,Comedy
1342,Family
1342,Sci-Fi
1343,Comedy
1344,Action
1344,Horror
1344,Sci-Fi
1344,Thriller
1345,Horror
1346,Horror
1346,Sci-Fi
1346,Thriller
1347,Action
1347,Adventure
1348,Biography
1348,Drama
1348,Family
1348,History
1348,Sport
1349,Action
1349,Adventure
1349,Animation
1349,Comedy
1349,Family
1349,Fantasy
1349,Sci-Fi
1350,Biography
1350,Drama
1350,Sport
1351,Comedy
1351,Romance
1352,Comedy
1353,Biography
1353,Comedy
1353,Drama
1353,History
1353,Music
1354,Biography
1354,Drama
1354,History
1354,Romance
1355,Comedy
1356,Comedy
1356,Family
1357,Action
1357,Adventure
1357,Fantasy
1357,Sci-Fi
1357,Thriller
1358,Comedy
1358,Romance
1359,Comedy
1359,Romance
1359,Sport
1360,Comedy
1360,Romance
1361,Biography
1361,Crime
1361,Drama
1362,Action
1362,Horror
1362,Sci-Fi
1363,Fantasy
1363,Horror
1364,Comedy
1364,Crime
1364,Thriller
1365,Action
1365,Crime
1365,Drama
1365,Mystery
1365,Thriller
1366,Action
1366,Sci-Fi
1366,Thriller
1367,Comedy
1367,Romance
1368,Comedy
1368,Drama
1368,Romance
1369,Adventure
1369,Comedy
1369,Fantasy
1370,Action
1370,Adventure
1370,Comedy
1370,Thriller
1371,Biography
1371,Drama
1371,War
1372,Horror
1372,Mystery
1372,Thriller
1373,Drama
1373,Family
1373,Fantasy
1374,Horror
1375,Drama
1375,Romance
1376,Biography
1376,Crime
1376,Drama
1377,Horror
1377,Mystery
1378,Drama
1378,Fantasy
1378,Horror
1379,Action
1379,Horror
1379,Sci-Fi
1380,Crime
1380,Drama
1380,Thriller
1381,Comedy
1381,Drama
1381,Romance
1381,Sci-Fi
1382,Comedy
1382,Drama
1382,Romance
1383,Action
1383,Crime
1383,Mystery
1383,Thriller
1384,Crime
1384,Drama
1384,Mystery
1384,Thriller
1385,Comedy
1385,Family
1385,Fantasy
1386,Biography
1386,Crime
1386,Drama
1387,Drama
1387,Mystery
1387,Sci-Fi
1387,Thriller
1388,Comedy
1388,Family
1388,Fantasy
1388,Romance
1389,Biography
1389,Drama
1389,Sport
1390,Action
1390,Mystery
1390,Thriller
1391,Adventure
1391,Animation
1391,Comedy
1391,Family
1391,War
1392,Comedy
1392,Drama
1393,Action
1393,Comedy
1393,Sci-Fi
1393,Thriller
1394,Crime
1394,Drama
1394,Thriller
1395,Comedy
1395,Horror
1396,Action
1396,Crime
1396,Thriller
1397,Action
1397,Comedy
1397,Crime
1398,Adventure
1398,Drama
1398,Romance
1398,War
1399,Action
1399,Crime
1399,Romance
1399,Thriller
1400,Comedy
1400,Romance
1400,Sport
1401,Comedy
1401,Family
1402,Drama
1402,Thriller
1402,War
1403,Action
1403,Drama
1403,Thriller
1403,War
1404,Comedy
1404,Music
1405,Drama
1406,Action
1406,Western
1407,Biography
1407,Drama
1407,History
1407,Romance
1408,Action
1408,Crime
1408,Mystery
1408,Thriller
1409,Drama
1409,Fantasy
1410,Action
1410,Comedy
1410,Thriller
1411,Action
1411,Crime
1411,Drama
1411,Thriller
1412,Action
1412,Mystery
1412,Thriller
1413,Action
1413,Crime
1413,Drama
1413,Thriller
1414,Action
1414,Adventure
1414,Family
1414,Sci-Fi
1415,Adventure
1415,Biography
1415,Drama
1415,Thriller
1416,Action
1416,Adventure
1416,Fantasy
1417,Comedy
1417,Drama
1417,Romance
1418,Drama
1419,Crime
1419,Drama
1420,Action
1420,Drama
1420,Sci-Fi
1420,Thriller
1421,Crime
1421,Drama
1421,Mystery
1421,Thriller
1422,Drama
1422,Romance
1422,War
1422,Western
1423,Action
1423,Mystery
1423,Sci-Fi
1423,Thriller
1424,Comedy
1425,Drama
1425,Romance
1426,Drama
1426,Sci-Fi
1427,Action
1427,Adventure
1427,Comedy
1427,Drama
1427,Thriller
1428,Action
1428,Crime
1428,Drama
1428,Thriller
1429,Adventure
1429,Animation
1429,Family
1429,Fantasy
1430,Drama
1430,Romance
1431,Drama
1431,Sci-Fi
1431,Thriller
1432,Adventure
1432,Drama
1432,Romance
1433,Comedy
1433,Romance
1433,Sport
1434,Biography
1434,Drama
1434,History
1435,Drama
1435,Thriller
1436,Action
1436,Comedy
1436,Crime
1436,Drama
1436,Thriller
1437,Action
1437,Comedy
1437,Crime
1438,Adventure
1438,Animation
1438,Comedy
1438,Family
1438,Fantasy
1439,Action
1439,Adventure
1439,Horror
1439,Sci-Fi
1439,Thriller
1440,Drama
1440,Music
1440,Romance
1441,Action
1441,Adventure
1441,Crime
1441,Drama
1441,Thriller
1442,Crime
1442,Horror
1442,Mystery
1442,Thriller
1443,Action
1443,Crime
1443,Drama
1443,Thriller
1444,Drama
1444,Romance
1444,Sport
1445,Action
1445,Crime
1445,Thriller
1446,Comedy
1446,Drama
1446,Romance
1447,Action
1447,Adventure
1447,Fantasy
1447,Sci-Fi
1448,Action
1448,Sci-Fi
1448,Thriller
1449,Drama
1449,Romance
1450,Comedy
1450,Family
1450,Fantasy
1450,Romance
1451,Drama
1451,Fantasy
1451,Romance
1451,Sci-Fi
1452,Adventure
1452,Comedy
1452,Family
1452,Sport
1453,Comedy
1453,Drama
1453,Fantasy
1454,Comedy
1454,Family
1454,Sport
1455,Comedy
1455,Romance
1456,Comedy
1456,Fantasy
1457,Horror
1458,Biography
1458,Drama
1459,Action
1459,Crime
1459,Thriller
1460,Comedy
1461,Action
1461,Comedy
1461,Crime
1462,Mystery
1462,Sci-Fi
1462,Thriller
1463,Adventure
1463,Biography
1463,Drama
1463,Thriller
1464,Mystery
1464,Thriller
1465,Action
1465,Adventure
1465,Drama
1465,Family
1466,Drama
1466,Family
1466,Sport
1467,Crime
1467,Drama
1467,Thriller
1468,Action
1468,Crime
1468,Thriller
1469,Action
1469,Thriller
1469,Western
1470,Comedy
1470,Romance
1471,Drama
1471,Thriller
1472,Action
1472,Crime
1472,Sci-Fi
1472,Thriller
1473,Action
1473,Drama
1473,Fantasy
1473,Horror
1473,Thriller
1474,Comedy
1474,Family
1474,Fantasy
1475,Comedy
1476,Animation
1476,Comedy
1476,Family
1476,Fantasy
1476,Musical
1477,Drama
1478,Drama
1478,Mystery
1478,Thriller
1479,Drama
1479,War
1480,Comedy
1480,Romance
1481,Drama
1481,Music
1482,Action
1482,Crime
1482,Drama
1482,Mystery
1482,Sci-Fi
1482,Thriller
1483,Biography
1483,Drama
1483,Romance
1484,Drama
1484,Thriller
1485,Action
1485,Adventure
1485,Sci-Fi
1485,Thriller
1486,Adventure
1486,Comedy
1486,Crime
1486,Drama
1487,Drama
1487,Mystery
1488,Comedy
1488,Fantasy
1488,Horror
1488,Thriller
1489,Crime
1489,Drama
1489,Mystery
1489,Sci-Fi
1489,Thriller
1490,Action
1490,Comedy
1490,Fantasy
1490,Sci-Fi
1491,Adventure
1491,Comedy
1492,Comedy
1492,Crime
1492,Thriller
1493,Comedy
1493,Crime
1493,Musical
1494,Comedy
1494,Drama
1495,Comedy
1496,Adventure
1496,Animation
1496,Comedy
1496,Family
1496,Fantasy
1497,Action
1497,Adventure
1497,Crime
1497,Thriller
1498,Drama
1498,Romance
1499,Drama
1500,Biography
1500,Drama
1500,Sport
1501,Action
1501,Adventure
1501,Thriller
1502,Biography
1502,Drama
1503,Comedy
1503,Sport
1504,Comedy
1504,Fantasy
1505,Adventure
1505,Comedy
1506,Comedy
1506,Family
1506,Romance
1507,Comedy
1508,Crime
1508,Drama
1508,Mystery
1508,Thriller
1509,Action
1509,Sci-Fi
1509,Thriller
1510,Adventure
1510,Animation
1510,Comedy
1510,Family
1510,Fantasy
1511,Crime
1511,Drama
1511,Mystery
1511,Thriller
1512,Drama
1512,Sport
1513,Comedy
1513,Crime
1514,Drama
1514,Romance
1515,Comedy
1515,Romance
1516,Comedy
1516,Drama
1516,Family
1516,Music
1516,Romance
1517,Adventure
1517,Animation
1517,Comedy
1517,Family
1517,Romance
1518,Drama
1518,Romance
1519,Drama
1519,Romance
1519,War
1519,Western
1520,Drama
1520,Romance
1521,Comedy
1521,Drama
1522,Comedy
1522,Horror
1522,Romance
1523,Action
1523,Crime
1523,Drama
1523,Sci-Fi
1523,Thriller
1524,Comedy
1524,Fantasy
1525,Comedy
1525,Drama
1525,Family
1526,Comedy
1526,Drama
1526,Romance
1527,Comedy
1527,Drama
1527,Romance
1528,Action
1528,Crime
1528,Drama
1528,Mystery
1528,Thriller
1529,Comedy
1529,Romance
1530,Drama
1530,Romance
1531,Comedy
1531,Romance
1532,Adventure
1532,Comedy
1532,Mystery
1533,Comedy
1533,Fantasy
1533,Romance
1534,Comedy
1534,Fantasy
1534,Romance
1535,Adventure
1535,Animation
1535,Comedy
1535,Family
1536,Biography
1536,Crime
1536,Drama
1537,Drama
1537,Romance
1538,Action
1538,Adventure
1538,Sci-Fi
1538,Thriller
1539,Comedy
1539,Family
1539,Fantasy
1539,Sport
1540,Comedy
1540,Crime
1541,Action
1541,Adventure
1541,Thriller
1542,Animation
1542,Comedy
1542,Family
1542,Mystery
1542,Sci-Fi
1543,Drama
1543,Romance
1544,Drama
1544,Mystery
1544,Romance
1544,War
1545,Comedy
1545,Drama
1545,Romance
1546,Action
1546,Crime
1546,Thriller
1547,Animation
1547,Drama
1547,Family
1547,Fantasy
1547,Musical
1547,Romance
1548,Action
1548,Crime
1548,Drama
1548,Mystery
1548,Thriller
1549,Drama
1549,Sport
1550,Horror
1550,Thriller
1551,Drama
1551,Fantasy
1551,Romance
1552,Comedy
1552,Drama
1552,Family
1553,Drama
1553,Music
1553,Romance
1554,Drama
1554,Romance
1554,Sport
1555,Comedy
1555,Drama
1555,Fantasy
1555,Romance
1556,Horror
1557,Fantasy
1557,Horror
1557,Mystery
1557,Thriller
1558,Comedy
1559,Action
1559,Comedy
1559,Crime
1559,Thriller
1560,Action
1560,Crime
1560,Sci-Fi
1560,Thriller
1561,Comedy
1561,Horror
1561,Musical
1561,Sci-Fi
1562,Action
1562,Drama
1562,Thriller
1563,Action
1563,Adventure
1563,Fantasy
1563,Sci-Fi
1563,Thriller
1564,Comedy
1564,Drama
1564,Romance
1565,Drama
1565,Fantasy
1565,Horror
1566,Drama
1566,Music
1567,Crime
1567,Drama
1567,Sport
1568,Comedy
1568,Crime
1569,Action
1569,Adventure
1569,Animation
1569,Drama
1569,Mystery
1569,Sci-Fi
1569,Thriller
1570,Crime
1570,Drama
1570,Thriller
1571,Adventure
1571,Animation
1571,Comedy
1571,Family
1571,Musical
1572,Comedy
1573,Comedy
1573,Drama
1573,Romance
1574,Biography
1574,Drama
1574,Music
1575,Drama
1576,Action
1576,Crime
1576,Sci-Fi
1576,Thriller
1577,Comedy
1577,Romance
1577,Sci-Fi
1578,Horror
1578,Mystery
1578,Thriller
1579,Adventure
1579,Drama
1579,Thriller
1580,Comedy
1580,Drama
1580,Romance
1581,Comedy
1581,Romance
1582,Comedy
1582,Drama
1582,Romance
1582,Sport
1583,Crime
1583,Drama
1583,Romance
1583,Thriller
1584,Action
1584,Horror
1584,Sci-Fi
1584,Thriller
1585,Action
1585,Crime
1585,Drama
1585,Thriller
1586,Action
1586,Crime
1586,Thriller
1587,Action
1587,Adventure
1587,Crime
1587,Drama
1587,Romance
1588,Action
1588,Comedy
1588,Horror
1589,Comedy
1589,Drama
1589,Romance
1590,Crime
1590,Drama
1590,Mystery
1590,Thriller
1591,Drama
1592,Comedy
1592,Crime
1592,Thriller
1593,Drama
1593,Horror
1593,Sci-Fi
1594,Action
1594,Adventure
1594,Comedy
1594,Romance
1594,Sci-Fi
1595,Crime
1595,Drama
1595,Thriller
1596,Adventure
1596,Horror
1596,Thriller
1597,Comedy
1597,Romance
1598,Drama
1598,Mystery
1598,Romance
1598,Thriller
1599,Comedy
1599,Horror
1600,Biography
1600,Drama
1600,History
1600,Romance
1601,Action
1601,Adventure
1601,Sci-Fi
1602,Drama
1602,Fantasy
1602,Thriller
1603,Action
1603,Adventure
1603,Fantasy
1603,Sci-Fi
1603,Thriller
1604,Action
1604,Crime
1604,Thriller
1605,Drama
1605,Horror
1605,Sci-Fi
1605,Thriller
1606,Comedy
1606,Romance
1607,Animation
1607,Comedy
1607,Family
1608,Drama
1609,Adventure
1609,Fantasy
1609,Mystery
1610,Crime
1610,Thriller
1611,Action
1611,Crime
1611,Drama
1611,Thriller
1612,Drama
1612,History
1612,War
1613,Crime
1613,Drama
1614,Action
1614,Crime
1614,Drama
1614,Thriller
1615,Drama
1615,Romance
1616,Action
1616,Crime
1616,Drama
1616,Romance
1616,Thriller
1617,Biography
1617,Drama
1617,Romance
1618,Action
1618,Drama
1618,Fantasy
1619,Action
1619,Adventure
1620,Biography
1620,Crime
1620,Drama
1620,History
1620,Western
1621,Action
1621,Adventure
1621,Drama
1621,History
1621,War
1622,Action
1622,Biography
1622,Crime
1622,Drama
1623,Comedy
1623,Music
1624,Biography
1624,Drama
1624,Music
1624,Romance
1625,Comedy
1625,Drama
1625,Romance
1626,Adventure
1626,Comedy
1626,Family
1626,Fantasy
1627,Drama
1628,Comedy
1628,Romance
1629,Comedy
1630,Biography
1630,Drama
1630,History
1631,Comedy
1631,Drama
1632,Comedy
1632,Fantasy
1632,Horror
1632,Thriller
1633,Drama
1633,Mystery
1633,Sci-Fi
1633,Thriller
1634,Adventure
1634,Animation
1634,Comedy
1634,Family
1634,Fantasy
1634,Musical
1634,Romance
1635,Biography
1635,Crime
1635,Drama
1635,History
1635,Music
1636,Action
1636,Adventure
1637,Adventure
1637,Animation
1637,Comedy
1637,Drama
1637,Family
1637,Musical
1638,Crime
1638,Drama
1638,Thriller
1639,Action
1639,Crime
1639,Thriller
1640,Action
1640,Thriller
1641,Comedy
1642,Biography
1642,Comedy
1642,Drama
1642,History
1643,Comedy
1643,Drama
1643,Music
1644,Biography
1644,Drama
1644,History
1644,Sport
1645,Action
1645,Horror
1645,Thriller
1646,Comedy
1646,Romance
1647,Comedy
1647,Drama
1648,Mystery
1648,Thriller
1649,Comedy
1649,Romance
1650,Action
1650,Adventure
1650,Thriller
1651,Comedy
1651,Romance
1652,Action
1652,Crime
1652,Sci-Fi
1652,Thriller
1653,Comedy
1654,Drama
1654,Romance
1654,Thriller
1655,Comedy
1655,Family
1655,Fantasy
1656,Comedy
1656,Drama
1656,Romance
1657,Action
1657,Comedy
1658,Action
1658,Comedy
1658,Crime
1659,Action
1659,Fantasy
1659,Horror
1659,Thriller
1660,Comedy
1660,Family
1661,Drama
1661,Romance
1662,Sci-Fi
1662,Thriller
1663,Adventure
1663,Biography
1664,Action
1664,Drama
1664,Thriller
1665,Crime
1665,Drama
1665,Thriller
1666,Drama
1666,Horror
1666,Thriller
1667,Documentary
1668,Comedy
1668,Fantasy
1668,Romance
1669,Comedy
1669,Drama
1669,Sport
1670,Action
1670,Comedy
1670,Family
1671,Comedy
1671,Family
1671,Fantasy
1672,Action
1672,Horror
1672,Sci-Fi
1673,Comedy
1673,Drama
1674,Action
1674,Horror
1674,Romance
1675,Biography
1675,Drama
1675,History
1675,War
1676,Comedy
1676,Drama
1676,Romance
1677,Action
1677,Comedy
1677,Crime
1678,Action
1678,Crime
1678,Drama
1678,Thriller
1679,Action
1679,Adventure
1679,Thriller
1680,Comedy
1680,Romance
1681,Drama
1682,Comedy
1682,Drama
1682,Romance
1683,Adventure
1683,Drama
1683,History
1684,Crime
1684,Drama
1684,Romance
1684,Thriller
1685,Drama
1685,Thriller
1686,Action
1686,Adventure
1686,Sci-Fi
1686,Thriller
1687,Drama
1688,Adventure
1688,Drama
1688,Family
1688,Fantasy
1689,Crime
1689,Drama
1689,Mystery
1689,Thriller
1690,Action
1690,Comedy
1690,Crime
1690,Music
1691,Comedy
1691,Music
1692,Comedy
1692,Drama
1692,Romance
1693,Action
1693,Comedy
1693,Horror
1694,Crime
1694,Drama
1694,Mystery
1694,Thriller
1695,Adventure
1695,Drama
1695,History
1696,Drama
1696,History
1696,Thriller
1697,Action
1697,Drama
1697,Fantasy
1697,Mystery
1697,Sci-Fi
1697,Thriller
1698,Biography
1698,Drama
1698,History
1698,Romance
1699,Action
1699,Crime
1699,Drama
1699,History
1699,Western
1700,Horror
1700,Mystery
1700,Thriller
1701,Crime
1701,Drama
1701,Mystery
1701,Thriller
1702,Comedy
1702,Drama
1702,Family
1703,Action
1703,Adventure
1703,Comedy
1703,Family
1703,Sci-Fi
1704,Crime
1704,Drama
1704,Thriller
1705,Action
1705,Comedy
1705,Crime
1705,Thriller
1706,Comedy
1706,Crime
1706,Drama
1707,Crime
1707,Horror
1707,Mystery
1707,Thriller
1708,Comedy
1708,Drama
1709,Drama
1709,Thriller
1710,Action
1710,Comedy
1710,Crime
1711,Comedy
1711,Family
1711,Fantasy
1711,Music
1711,Romance
1712,Comedy
1712,Romance
1713,Comedy
1713,Drama
1713,Romance
1714,Crime
1714,Drama
1714,Mystery
1714,Thriller
1715,Action
1715,Comedy
1715,Crime
1716,Action
1716,Comedy
1716,Crime
1717,Comedy
1717,Drama
1717,Romance
1718,Drama
1718,Romance
1718,Western
1719,Drama
1719,Horror
1719,Sci-Fi
1719,Thriller
1720,Drama
1720,History
1720,War
1721,Mystery
1721,Thriller
1722,Horror
1722,Thriller
1723,Adventure
1723,Comedy
1723,Crime
1723,Music
1724,Action
1724,Fantasy
1724,Horror
1725,Comedy
1725,Crime
1725,Drama
1726,Comedy
1726,Drama
1726,Romance
1727,Action
1727,Adventure
1727,Comedy
1727,Sci-Fi
1727,Thriller
1728,Action
1728,Crime
1728,Drama
1728,Western
1729,Drama
1729,Thriller
1730,Action
1730,Adventure
1730,Comedy
1730,Family
1730,Romance
1730,Sci-Fi
1731,Comedy
1731,Romance
1732,Drama
1732,Mystery
1732,Romance
1732,Thriller
1733,Crime
1733,Mystery
1733,Thriller
1734,Comedy
1734,Romance
1735,Action
1735,Fantasy
1735,Romance
1735,Sci-Fi
1736,Crime
1736,Drama
1736,Thriller
1737,Comedy
1737,Crime
1737,Mystery
1737,Romance
1738,Adventure
1738,Family
1739,Action
1739,Mystery
1739,Sci-Fi
1739,Thriller
1740,Drama
1740,Mystery
1740,Romance
1740,Thriller
1741,Drama
1742,Comedy
1742,Drama
1742,Family
1742,Romance
1743,Drama
1744,Drama
1745,Biography
1745,Drama
1745,History
1746,Action
1746,Thriller
1747,Drama
1747,Romance
1748,Action
1748,Drama
1748,Music
1748,Romance
1749,Biography
1749,Drama
1749,History
1750,Drama
1751,Biography
1751,Drama
1751,Thriller
1752,Adventure
1752,Comedy
1752,Family
1752,Fantasy
1752,Horror
1752,Mystery
1753,Action
1753,Horror
1753,Thriller
1754,Action
1754,Adventure
1754,Animation
1754,Comedy
1754,Family
1754,Sci-Fi
1755,Action
1755,Adventure
1755,Horror
1755,Sci-Fi
1756,Action
1756,Adventure
1756,Comedy
1756,Family
1756,Sci-Fi
1757,Crime
1757,Drama
1757,Thriller
1758,Crime
1758,Drama
1758,Thriller
1759,Action
1759,Comedy
1759,Crime
1759,Romance
1760,Comedy
1760,Drama
1760,Romance
1761,Drama
1761,Romance
1762,Comedy
1763,Comedy
1763,Family
1764,Comedy
1764,Romance
1765,Action
1765,Biography
1765,Drama
1765,History
1765,Romance
1765,Western
1766,Action
1766,Crime
1766,Thriller
1767,Horror
1768,Drama
1768,Romance
1769,Adventure
1769,Drama
1769,Family
1769,Fantasy
1770,Biography
1770,Drama
1770,Family
1771,Comedy
1771,Drama
1772,Action
1772,Adventure
1772,Drama
1772,Thriller
1773,Drama
1773,Horror
1773,Mystery
1773,Thriller
1774,Comedy
1775,Biography
1775,Crime
1775,Drama
1776,Action
1776,Adventure
1776,Comedy
1776,Crime
1776,Family
1776,Romance
1776,Thriller
1777,Comedy
1777,Family
1777,Fantasy
1778,Crime
1778,Drama
1779,Action
1779,Adventure
1779,Comedy
1779,Crime
1780,Biography
1780,Drama
1780,History
1781,Action
1781,Crime
1781,Drama
1781,Thriller
1782,Action
1782,Comedy
1782,Crime
1782,Thriller
1783,Drama
1784,Adventure
1784,Animation
1784,Comedy
1784,Family
1784,Fantasy
1785,Adventure
1785,Animation
1785,Comedy
1785,Family
1785,Fantasy
1785,Musical
1786,Action
1786,Comedy
1787,Comedy
1787,Drama
1787,Family
1787,Romance
1788,Action
1788,Crime
1788,Drama
1788,Thriller
1789,Comedy
1789,Romance
1790,Biography
1790,Drama
1790,Sport
1791,Drama
1791,Romance
1791,Sci-Fi
1792,Comedy
1792,Drama
1792,Family
1792,Romance
1793,Horror
1794,Comedy
1794,Romance
1795,Action
1795,Crime
1795,Drama
1795,Thriller
1796,Drama
1796,Romance
1797,Comedy
1797,Romance
1798,Comedy
1798,Family
1799,Action
1799,Adventure
1799,Horror
1799,Thriller
1800,Crime
1800,Drama
1800,Thriller
1801,Drama
1801,Music
1802,Biography
1802,Drama
1802,History
1803,Comedy
1803,Fantasy
1803,Horror
1803,Romance
1804,Action
1804,Drama
1804,History
1804,War
1805,Comedy
1805,Family
1805,Music
1806,Action
1806,Comedy
1806,Music
1807,Crime
1807,Drama
1808,Adventure
1808,Comedy
1808,Crime
1809,Comedy
1809,Sport
1810,Crime
1810,Drama
1810,Thriller
1811,Drama
1812,Comedy
1812,Drama
1812,Romance
1813,Biography
1813,Comedy
1813,Drama
1813,Sport
1814,Drama
1814,Sport
1815,Comedy
1815,Drama
1815,Romance
1816,Drama
1816,Romance
1816,War
1817,Action
1817,Crime
1817,Drama
1817,Mystery
1817,Thriller
1818,Fantasy
1818,Horror
1818,Thriller
1819,Action
1819,Crime
1819,Thriller
1820,Comedy
1820,Drama
1820,Romance
1820,Thriller
1821,Comedy
1822,Action
1822,Crime
1822,Thriller
1823,Adventure
1823,Comedy
1823,Family
1823,Romance
1824,Drama
1825,Adventure
1825,Family
1825,Fantasy
1825,Musical
1826,Drama
1826,Fantasy
1826,Mystery
1826,Thriller
1827,Horror
